"responseID","sentenceID","rating"
"R_Ddd9VpAHWrgT8SB","1007","NA"
"R_XhRwI9FmLzBZQUp","1002","NA"
"R_XhRwI9FmLzBZQUp","1007","NA"
"R_25zOQPatmDUWKO6","1002","NA"
"R_25zOQPatmDUWKO6","1007","NA"
"R_3j6wnqtJzppAmOW","1002","NA"
"R_3j6wnqtJzppAmOW","1007","NA"
"R_RE4XPL1WHXV8m9b","1002","NA"
"R_RE4XPL1WHXV8m9b","1007","NA"
"R_10ovFWwjrAMpiOc","1002","NA"
"R_10ovFWwjrAMpiOc","1007","NA"
"R_qQKEBTqjLlQqQyB","1002","4"
"R_qQKEBTqjLlQqQyB","1007","1"
"R_3isr2Dev76hMwo0","1002","NA"
"R_3isr2Dev76hMwo0","1007","NA"
"R_1LOKYsMGsx7hdco","1002","NA"
"R_1LOKYsMGsx7hdco","1007","NA"
"R_PRjhzWqcIqCjGgN","1002","2"
"R_PRjhzWqcIqCjGgN","1007","2"
"R_2c24SwwE06LBowv","1002","NA"
"R_2c24SwwE06LBowv","1007","NA"
"R_2thVrKIyJ3zFPiS","1002","4"
"R_2thVrKIyJ3zFPiS","1007","4"
"R_3DtqdYSEFqZQfkI","1002","1"
"R_3DtqdYSEFqZQfkI","1007","2"
"R_27HAD4BT7XsyA3a","1002","4"
"R_27HAD4BT7XsyA3a","1007","3"
"R_5nWrgSXbvy4Yqel","1002","1"
"R_5nWrgSXbvy4Yqel","1007","2"
"R_1dvrCrzoj0JZMGm","1002","NA"
"R_1dvrCrzoj0JZMGm","1007","NA"
"R_7X5KQKzBU6T5EDH","1002","NA"
"R_7X5KQKzBU6T5EDH","1007","NA"
"R_2fm5AUJbIWN6dHl","1002","NA"
"R_2fm5AUJbIWN6dHl","1007","NA"
"R_1IyeMPMkhzx6UcX","1002","NA"
"R_1IyeMPMkhzx6UcX","1007","NA"
"R_1IXbe2t9TJjCXfp","1002","NA"
"R_1IXbe2t9TJjCXfp","1007","NA"
"R_3NPR6hH90tcVCmn","1002","3"
"R_3NPR6hH90tcVCmn","1007","4"
"R_1nOZUuBKcPoBNxW","1002","NA"
"R_1nOZUuBKcPoBNxW","1007","NA"
"R_3sABqqJI5tlYEP3","1002","2"
"R_3sABqqJI5tlYEP3","1007","2"
"R_3kcCQu7ZsxR7AoZ","1002","1"
"R_3kcCQu7ZsxR7AoZ","1007","2"
"R_3IVTKniNB5HNKfo","1002","1"
"R_3IVTKniNB5HNKfo","1007","1"
"R_3Ptxj5hjKxlpx6g","1002","1"
"R_3Ptxj5hjKxlpx6g","1007","5"
"R_3OihqKfkSTAfoB5","1002","1"
"R_3OihqKfkSTAfoB5","1007","1"
"R_1otq8G3c7V8FYK8","1002","NA"
"R_1otq8G3c7V8FYK8","1007","NA"
"R_1fg5QWcCZAOUjgI","1002","1"
"R_1fg5QWcCZAOUjgI","1007","2"
"R_3nI3tmtTOPvMM8r","1002","NA"
"R_3nI3tmtTOPvMM8r","1007","NA"
"R_XX2VqentkhRZoS5","1002","1"
"R_XX2VqentkhRZoS5","1007","2"
"R_2rOQeubrFuWvwKR","1002","3"
"R_2rOQeubrFuWvwKR","1007","4"
"R_2zACVRpIyLJDU85","1002","NA"
"R_2zACVRpIyLJDU85","1007","NA"
"R_1KqeP98ZG6GZyuU","1002","NA"
"R_1KqeP98ZG6GZyuU","1007","NA"
"R_qU6BRg3kmHhlAhb","1002","NA"
"R_qU6BRg3kmHhlAhb","1007","NA"
"R_wR8CJ9wNVLey9Xz","1002","NA"
"R_wR8CJ9wNVLey9Xz","1007","NA"
"R_1fdsiANx2Z4Z7It","1002","NA"
"R_1fdsiANx2Z4Z7It","1007","NA"
"R_3fMG9FNneTXdaLj","1002","NA"
"R_3fMG9FNneTXdaLj","1007","NA"
"R_3FQE63of4LYwS5Y","1002","NA"
"R_3FQE63of4LYwS5Y","1007","NA"
"R_r9KX5lcCHz5w0iR","1002","NA"
"R_r9KX5lcCHz5w0iR","1007","NA"
"R_1djgQJQOZerPf1s","1002","NA"
"R_1djgQJQOZerPf1s","1007","NA"
"R_1mfI8NtAdj73DZc","1002","1"
"R_1mfI8NtAdj73DZc","1007","1"
"R_32Q2b9NlJbRjf63","1002","NA"
"R_32Q2b9NlJbRjf63","1007","NA"
"R_t0CJr6Csp2Edf3P","1002","NA"
"R_t0CJr6Csp2Edf3P","1007","NA"
"R_3PNXMwXWJ5Npvr6","1002","2"
"R_3PNXMwXWJ5Npvr6","1007","2"
"R_2QtwjSTVjH5LSZH","1002","NA"
"R_2QtwjSTVjH5LSZH","1007","2"
"R_1DnGq3Tnmzhq9ft","1002","NA"
"R_1DnGq3Tnmzhq9ft","1007","NA"
"R_2PvVCTZu6tzOCpc","1002","3"
"R_2PvVCTZu6tzOCpc","1007","3"
"R_1pDSjZZJFIhcBmF","1002","2"
"R_1pDSjZZJFIhcBmF","1007","2"
"R_emrSPQDoFQ6609D","1002","2"
"R_emrSPQDoFQ6609D","1007","1"
"R_07JmZWkNygj4yjf","1002","1"
"R_07JmZWkNygj4yjf","1007","1"
"R_ZK4jyp9SbFr0xe9","1002","4"
"R_ZK4jyp9SbFr0xe9","1007","4"
"R_3DWiYUzQvCdeaUF","1002","4"
"R_3DWiYUzQvCdeaUF","1007","4"
"R_1Pd9l7lGqUlStex","1002","5"
"R_1Pd9l7lGqUlStex","1007","2"
"R_3LYyULxC7gZu6E4","1002","1"
"R_3LYyULxC7gZu6E4","1007","2"
"R_8Dt14hjlVTKmpQR","1002","2"
"R_8Dt14hjlVTKmpQR","1007","2"
"R_2VjXqIePnD39E5Z","1002","2"
"R_2VjXqIePnD39E5Z","1007","1"
"R_3PLAbY0ffs49U4C","1002","4"
"R_3PLAbY0ffs49U4C","1007","4"
"R_2Vs7EwNHpdwe0z0","1002","1"
"R_2Vs7EwNHpdwe0z0","1007","2"
"R_2amBN6uZ29d0i4h","1002","2"
"R_2amBN6uZ29d0i4h","1007","3"
"R_1F5rQnRNYqMSYwY","1002","2"
"R_1F5rQnRNYqMSYwY","1007","1"
"R_3k1VRkw8rJ7x7M7","1002","1"
"R_3k1VRkw8rJ7x7M7","1007","1"
"R_sRJNkOPkeZDsuT7","1002","3"
"R_sRJNkOPkeZDsuT7","1007","3"
"R_QiySOlxj9FX8Uud","1002","4"
"R_QiySOlxj9FX8Uud","1007","2"
"R_3I9pHXfJr7gVzh9","1002","2"
"R_3I9pHXfJr7gVzh9","1007","2"
"R_1C8h44fvQQGbkkc","1002","2"
"R_1C8h44fvQQGbkkc","1007","2"
"R_3R9KAVdUvFyUOTD","1002","1"
"R_3R9KAVdUvFyUOTD","1007","1"
"R_24b91vbmkDAKe0t","1002","1"
"R_24b91vbmkDAKe0t","1007","4"
"R_2B5nmYvzFv1OhH7","1002","NA"
"R_2B5nmYvzFv1OhH7","1007","NA"
"R_2Cyoae8Mk4yW233","1002","1"
"R_2Cyoae8Mk4yW233","1007","1"
"R_1g5yR8EtCYsl9Jk","1002","2"
"R_1g5yR8EtCYsl9Jk","1007","3"
"R_yI43QOuDFkgWY7L","1002","4"
"R_yI43QOuDFkgWY7L","1007","4"
"R_2cd2vnKKX9jveNa","1002","1"
"R_2cd2vnKKX9jveNa","1007","1"
"R_3negIAU6f8tc7VN","1002","1"
"R_3negIAU6f8tc7VN","1007","1"
"R_2aQBZTtwhqMAcsR","1002","NA"
"R_2aQBZTtwhqMAcsR","1007","NA"
"R_27jwrrvYp4ngHYk","1002","1"
"R_27jwrrvYp4ngHYk","1007","1"
"R_3PMieFrU7ilALqU","1002","3"
"R_3PMieFrU7ilALqU","1007","1"
"R_1CfkIdK9SyiXShI","1002","2"
"R_1CfkIdK9SyiXShI","1007","1"
"R_2nkuK1LoUWGQw8l","1002","NA"
"R_2nkuK1LoUWGQw8l","1007","NA"
"R_3kLDDUwQgKc8gR1","1002","1"
"R_3kLDDUwQgKc8gR1","1007","1"
"R_3nOT4064leRz03j","1002","1"
"R_3nOT4064leRz03j","1007","1"
"R_1ikDtcf9GbCyYM5","1002","2"
"R_1ikDtcf9GbCyYM5","1007","1"
"R_21vqz4oSbR2E3Uy","1002","2"
"R_21vqz4oSbR2E3Uy","1007","1"
"R_1mxic4SeiQCzYGV","1002","3"
"R_1mxic4SeiQCzYGV","1007","3"
"R_3soxlQDwKbS3sV0","1002","3"
"R_3soxlQDwKbS3sV0","1007","2"
"R_WjqhiJemptDLQsh","1002","1"
"R_WjqhiJemptDLQsh","1007","2"
"R_3GkAKh744KmJonk","1002","NA"
"R_3GkAKh744KmJonk","1007","NA"
"R_YReDuxczmQIJ0GZ","1002","1"
"R_YReDuxczmQIJ0GZ","1007","2"
"R_ZqU2TqO2yV7W1y1","1002","1"
"R_ZqU2TqO2yV7W1y1","1007","1"
"R_Cfs5sftmcMJiyad","1002","1"
"R_Cfs5sftmcMJiyad","1007","3"
"R_3IQPGB9JKEh6ObP","1002","1"
"R_3IQPGB9JKEh6ObP","1007","1"
"R_300JQVoIZpw13Kb","1002","1"
"R_300JQVoIZpw13Kb","1007","1"
"R_4OvwRCMoZTwgfhb","1002","NA"
"R_4OvwRCMoZTwgfhb","1007","NA"
"R_0iTd1aVoDlLLsOx","1002","1"
"R_0iTd1aVoDlLLsOx","1007","1"
"R_3I5KdENw9Bkyq1f","1002","1"
"R_3I5KdENw9Bkyq1f","1007","1"
"R_2PqeiJTXaYEq4yx","1002","1"
"R_2PqeiJTXaYEq4yx","1007","1"
"R_1n3KPdfIR5W49sC","1002","1"
"R_1n3KPdfIR5W49sC","1007","1"
"R_1r06DCQFRPRRQK5","1002","2"
"R_1r06DCQFRPRRQK5","1007","2"
"R_R7YBANPhwbCuD8B","1002","2"
"R_R7YBANPhwbCuD8B","1007","2"
"R_3dKCDlFWUX9S4GI","1002","2"
"R_3dKCDlFWUX9S4GI","1007","2"
"R_1qgDq8pYGeFxUzk","1002","1"
"R_1qgDq8pYGeFxUzk","1007","1"
"R_2WMTzoo37Avxo6l","1002","NA"
"R_2WMTzoo37Avxo6l","1007","NA"
"R_2dtiEHIRvX2xnzT","1002","NA"
"R_2dtiEHIRvX2xnzT","1007","NA"
"R_1Q5YAvQsNWuHv80","1002","NA"
"R_1Q5YAvQsNWuHv80","1007","2"
"R_3IPOApiBk5vTGTb","1002","NA"
"R_3IPOApiBk5vTGTb","1007","NA"
"R_2WVk24sXU1EtK4D","1002","1"
"R_2WVk24sXU1EtK4D","1007","1"
"R_bmDPk5O0hh1X6bD","1002","1"
"R_bmDPk5O0hh1X6bD","1007","1"
"R_28RS6ugFJp5iG6S","1002","NA"
"R_28RS6ugFJp5iG6S","1007","NA"
"R_YWv5SnZwmdE52gx","1002","2"
"R_YWv5SnZwmdE52gx","1007","3"
"R_r0WhPcezEyQ5pHr","1002","1"
"R_r0WhPcezEyQ5pHr","1007","1"
"R_1IATaKI60Dv2xno","1002","NA"
"R_1IATaKI60Dv2xno","1007","NA"
"R_9YSnTw6w1CoBJvT","1002","1"
"R_9YSnTw6w1CoBJvT","1007","1"
"R_DlbcFDt97xkUUEh","1002","1"
"R_DlbcFDt97xkUUEh","1007","1"
"R_1ZeXAah2N4ralwd","1002","NA"
"R_1ZeXAah2N4ralwd","1007","NA"
"R_d3UMbAlUHJIP5Zv","1002","1"
"R_d3UMbAlUHJIP5Zv","1007","1"
"R_6X20x5yx7NocjQt","1002","NA"
"R_6X20x5yx7NocjQt","1007","NA"
"R_2TzteCDeiROJ98Y","1002","NA"
"R_2TzteCDeiROJ98Y","1007","NA"
"R_3pshM7R9AxOFbZx","1002","NA"
"R_3pshM7R9AxOFbZx","1007","NA"
"R_1kGNtlEeuRwluOk","1002","NA"
"R_1kGNtlEeuRwluOk","1007","NA"
"R_30pG58LUAOo9MGc","1002","NA"
"R_30pG58LUAOo9MGc","1007","NA"
"R_25ABqEXhe528qSj","1002","NA"
"R_25ABqEXhe528qSj","1007","1"
"R_WwcDiChJGqVIwV3","1002","NA"
"R_WwcDiChJGqVIwV3","1007","NA"
"R_1Ca7wy2bsrhEes0","1002","NA"
"R_1Ca7wy2bsrhEes0","1007","NA"
"R_1jkx4nzAc4su7St","1002","NA"
"R_1jkx4nzAc4su7St","1007","NA"
"R_1dzsb5vm4XGP89Q","1002","NA"
"R_1dzsb5vm4XGP89Q","1007","4"
"R_3OiB08kJ4ZNmJsY","1002","NA"
"R_3OiB08kJ4ZNmJsY","1007","NA"
"R_OPCujQxglqok8WR","1002","3"
"R_OPCujQxglqok8WR","1007","2"
"R_3rNg8Vzdif6nhZT","1002","NA"
"R_3rNg8Vzdif6nhZT","1007","NA"
"R_1DARnyQ4OfCla70","1002","NA"
"R_1DARnyQ4OfCla70","1007","NA"
"R_6ijNJ5gixxssRyN","1002","2"
"R_6ijNJ5gixxssRyN","1007","2"
"R_9T41akLWXS0GilP","1002","NA"
"R_9T41akLWXS0GilP","1007","NA"
"R_2tahivd8WwDOvor","1002","NA"
"R_2tahivd8WwDOvor","1007","NA"
"R_cIMV5TI8kZQVXTL","1002","NA"
"R_cIMV5TI8kZQVXTL","1007","NA"
"R_sYAM1t4yCDBWLi9","1002","NA"
"R_sYAM1t4yCDBWLi9","1007","NA"
"R_undZTFZIM1b4Htv","1002","NA"
"R_undZTFZIM1b4Htv","1007","NA"
"R_1QLT2tDvRao977E","1002","1"
"R_1QLT2tDvRao977E","1007","1"
"R_OQnhisOgjvnPMEp","1002","NA"
"R_OQnhisOgjvnPMEp","1007","NA"
"R_TpYDgONiV0Y95qF","1002","1"
"R_TpYDgONiV0Y95qF","1007","NA"
"R_3CU8lWMxVM4cLA5","1002","2"
"R_3CU8lWMxVM4cLA5","1007","3"
"R_3IDb5tw3XR0hEat","1002","NA"
"R_3IDb5tw3XR0hEat","1007","NA"
"R_0CAvjyqrk4kwBLf","1002","NA"
"R_0CAvjyqrk4kwBLf","1007","NA"
"R_6FOcSfTbO3hXFjL","1002","NA"
"R_6FOcSfTbO3hXFjL","1007","NA"
"R_2zIT3FGqS7glSyK","1002","3"
"R_2zIT3FGqS7glSyK","1007","3"
"R_1NrDfdkJLN58NgZ","1002","NA"
"R_1NrDfdkJLN58NgZ","1007","NA"
"R_9U24pWFEjJ0eGc5","1002","1"
"R_9U24pWFEjJ0eGc5","1007","1"
"R_8Bch2yuTXMc2hW5","1002","1"
"R_8Bch2yuTXMc2hW5","1007","3"
"R_81e5MmB7yxWJofH","1002","NA"
"R_81e5MmB7yxWJofH","1007","NA"
"R_9TRMwektv87k5O5","1002","4"
"R_9TRMwektv87k5O5","1007","3"
"R_aWY8ydfCZRtxIhf","1002","2"
"R_aWY8ydfCZRtxIhf","1007","1"
"R_8jrTstcfzgBlOLP","1002","2"
"R_8jrTstcfzgBlOLP","1007","2"
"R_00OvLdObpK4cJnv","1002","3"
"R_00OvLdObpK4cJnv","1007","3"
"R_WwK5q7o31iuvEpH","1002","1"
"R_WwK5q7o31iuvEpH","1007","3"
"R_4UAfJhovbDuw9wx","1002","2"
"R_4UAfJhovbDuw9wx","1007","2"
"R_1XnyMSdFe3DwhwN","1002","3"
"R_1XnyMSdFe3DwhwN","1007","3"
"R_54KpY3dIxCL5awl","1002","2"
"R_54KpY3dIxCL5awl","1007","3"
"R_0V7av0UAgDmnxFb","1002","3"
"R_0V7av0UAgDmnxFb","1007","3"
"R_0wDHoQj8SsNlXgh","1002","2"
"R_0wDHoQj8SsNlXgh","1007","2"
"R_efmhJhofsV4OckJ","1002","1"
"R_efmhJhofsV4OckJ","1007","2"
"R_1JEd2xK0fUyYLAS","1002","NA"
"R_1JEd2xK0fUyYLAS","1007","NA"
"R_a4SIePrHiPREGgd","1002","NA"
"R_a4SIePrHiPREGgd","1007","NA"
"R_PtTBXYovPqCAATv","1002","NA"
"R_PtTBXYovPqCAATv","1007","NA"
"R_6m6lzhlyWWl6Del","1002","5"
"R_6m6lzhlyWWl6Del","1007","3"
"R_5cMh71mXc4iw7tP","1002","2"
"R_5cMh71mXc4iw7tP","1007","2"
"R_6olAi0EmoZsqyzz","1002","3"
"R_6olAi0EmoZsqyzz","1007","2"
"R_aXWV5BeMW1riUJL","1002","2"
"R_aXWV5BeMW1riUJL","1007","2"
"R_6Ayvb5gm3LI5I5n","1002","1"
"R_6Ayvb5gm3LI5I5n","1007","1"
"R_7ZJGFoqNrfvTXgh","1002","1"
"R_7ZJGFoqNrfvTXgh","1007","1"
"R_bsJCGL22MGSC125","1002","2"
"R_bsJCGL22MGSC125","1007","3"
"R_cCOzFs94O544Kfr","1002","1"
"R_cCOzFs94O544Kfr","1007","1"
"R_9BIUfzZ9lNI89G5","1002","1"
"R_9BIUfzZ9lNI89G5","1007","2"
"R_0Dio19gRkXLmfZj","1002","1"
"R_0Dio19gRkXLmfZj","1007","2"
"R_0kvnoftukV2ggfj","1002","1"
"R_0kvnoftukV2ggfj","1007","1"
"R_42gkr8tlTw6xNcN","1002","5"
"R_42gkr8tlTw6xNcN","1007","5"
"R_3xiUbldPzznT2QZ","1002","2"
"R_3xiUbldPzznT2QZ","1007","2"
"R_8eKGrXLPww7oJHD","1002","5"
"R_8eKGrXLPww7oJHD","1007","5"
"R_9SwyDgvplTvtENf","1002","4"
"R_9SwyDgvplTvtENf","1007","1"
"R_6tmPE9B1nhUbUX3","1002","3"
"R_6tmPE9B1nhUbUX3","1007","1"
"R_d5MLcCLEWUpKOW1","1002","1"
"R_d5MLcCLEWUpKOW1","1007","3"
"R_6MC6vxzb17wVwZn","1002","5"
"R_6MC6vxzb17wVwZn","1007","4"
"R_4G8Ah91J49VyB49","1002","2"
"R_4G8Ah91J49VyB49","1007","1"
"R_06dJ2VbYEEvU30V","1002","5"
"R_06dJ2VbYEEvU30V","1007","2"
"R_dd1VfKZlDeXeZEh","1002","1"
"R_dd1VfKZlDeXeZEh","1007","1"
"R_07inSgYg7ErY9Eh","1002","1"
"R_07inSgYg7ErY9Eh","1007","1"
"R_9ztX5Jy9fwQECDH","1002","1"
"R_9ztX5Jy9fwQECDH","1007","1"
"R_2aTVZhO5kIhZegR","1002","1"
"R_2aTVZhO5kIhZegR","1007","2"
"R_9B8rY5NoOJvFuD3","1002","1"
"R_9B8rY5NoOJvFuD3","1007","1"
"R_01HNKXVL3bQQRSd","1002","1"
"R_01HNKXVL3bQQRSd","1007","1"
"R_3rWi7iDYwK8G6J7","1002","4"
"R_3rWi7iDYwK8G6J7","1007","4"
"R_5byqK1wxR8M9z1P","1002","3"
"R_5byqK1wxR8M9z1P","1007","3"
"R_1B1lp92udr5wZCt","1002","4"
"R_1B1lp92udr5wZCt","1007","3"
"R_3f9A80fjjCUleN7","1002","1"
"R_3f9A80fjjCUleN7","1007","1"
"R_50ItA4wJfxjM1DL","1002","5"
"R_50ItA4wJfxjM1DL","1007","1"
"R_0lJowtF3YsjwgND","1002","5"
"R_0lJowtF3YsjwgND","1007","5"
"R_0wI6H50EkFD0ibP","1002","2"
"R_0wI6H50EkFD0ibP","1007","2"
"R_aVoXa40bknWUv65","1002","2"
"R_aVoXa40bknWUv65","1007","2"
"R_9BTa74icaZXNM2N","1002","2"
"R_9BTa74icaZXNM2N","1007","1"
"R_doMCkkSHQT3xYfr","1002","2"
"R_doMCkkSHQT3xYfr","1007","1"
"R_3XmX0l0jd8FmONL","1002","3"
"R_3XmX0l0jd8FmONL","1007","2"
"R_bf39RVwqwa61YCV","1002","5"
"R_bf39RVwqwa61YCV","1007","4"
"R_5cqjw11UlbTi9HD","1002","3"
"R_5cqjw11UlbTi9HD","1007","3"
"R_3OWao75hW9iIyKF","1002","1"
"R_3OWao75hW9iIyKF","1007","1"
"R_57TEjjV4gg11f93","1002","2"
"R_57TEjjV4gg11f93","1007","3"
"R_1HN3FFn61grO0cJ","1002","3"
"R_1HN3FFn61grO0cJ","1007","3"
"R_eeXZihPB8DC6lq5","1002","3"
"R_eeXZihPB8DC6lq5","1007","2"
"R_5mZ9RrycirajnNj","1002","3"
"R_5mZ9RrycirajnNj","1007","4"
"R_0ilvcXWEyl9yUlv","1002","1"
"R_0ilvcXWEyl9yUlv","1007","1"
"R_9GLAS47dWr8g2wd","1002","1"
"R_9GLAS47dWr8g2wd","1007","1"
"R_4Iq9V8DNjtSYlRH","1002","2"
"R_4Iq9V8DNjtSYlRH","1007","4"
"R_e4gI0k3zKnuGg29","1002","1"
"R_e4gI0k3zKnuGg29","1007","2"
"R_bvmGDIFZCQzm6qh","1002","2"
"R_bvmGDIFZCQzm6qh","1007","2"
"R_d071BuByn2AXwFv","1002","1"
"R_d071BuByn2AXwFv","1007","1"
"R_eFJseXOFM3DG8tf","1002","3"
"R_eFJseXOFM3DG8tf","1007","3"
"R_cScTOKJX7pd0MUR","1002","5"
"R_cScTOKJX7pd0MUR","1007","5"
"R_aVPufqd4JaGTaPb","1002","3"
"R_aVPufqd4JaGTaPb","1007","4"
"R_4OyKiylYXsPo2rP","1002","1"
"R_4OyKiylYXsPo2rP","1007","1"
"R_0jmtKscvKBWk5gx","1002","1"
"R_0jmtKscvKBWk5gx","1007","1"
"R_elYBTNm2M4Pm49T","1002","2"
"R_elYBTNm2M4Pm49T","1007","1"
"R_8cxbzYEhtQj1s2x","1002","1"
"R_8cxbzYEhtQj1s2x","1007","1"
"R_da0pFB4bmwjrYSp","1002","1"
"R_da0pFB4bmwjrYSp","1007","1"
"R_799Z0pkXB78ODVX","1002","1"
"R_799Z0pkXB78ODVX","1007","1"
"R_exn8aLoL0M6I7R3","1002","5"
"R_exn8aLoL0M6I7R3","1007","5"
"R_6VbhuQy3uj4BDO5","1002","1"
"R_6VbhuQy3uj4BDO5","1007","2"
"R_eWKCnMqQvaQrotD","1002","3"
"R_eWKCnMqQvaQrotD","1007","3"
"R_2oi2qUXYOzvVHLv","1002","5"
"R_2oi2qUXYOzvVHLv","1007","5"
"R_8waQ9W8ZCZ9cnzf","1002","2"
"R_8waQ9W8ZCZ9cnzf","1007","2"
"R_77cy1xir1gdsUg5","1002","5"
"R_77cy1xir1gdsUg5","1007","4"
"R_cRSGZosN9YJP83z","1002","2"
"R_cRSGZosN9YJP83z","1007","2"
"R_9FCvEBv4YM01q0l","1002","3"
"R_9FCvEBv4YM01q0l","1007","3"
"R_d54Dr3kXSAi7Ge1","1002","3"
"R_d54Dr3kXSAi7Ge1","1007","1"
"R_24X9IZD21M6zRJP","1002","5"
"R_24X9IZD21M6zRJP","1007","5"
"R_4SjFd48wvuYAui1","1002","1"
"R_4SjFd48wvuYAui1","1007","1"
"R_b0Ytg9SLP1aVopf","1002","5"
"R_b0Ytg9SLP1aVopf","1007","1"
"R_7WLsxVXUF0PpgPP","1002","5"
"R_7WLsxVXUF0PpgPP","1007","5"
"R_8JrbtTCyvXKR1Zj","1002","1"
"R_8JrbtTCyvXKR1Zj","1007","1"
"R_0Cfs95LuJomPpJz","1002","5"
"R_0Cfs95LuJomPpJz","1007","4"
"R_3ej4QzzByU265il","1002","2"
"R_3ej4QzzByU265il","1007","1"
"R_2rGz11ZJdDpPRnT","1002","4"
"R_2rGz11ZJdDpPRnT","1007","3"
"R_4YnoGGBAMJobhI1","1002","5"
"R_4YnoGGBAMJobhI1","1007","4"
"R_cU3x6xrRlhLRz8h","1002","2"
"R_cU3x6xrRlhLRz8h","1007","1"
"R_6ng4rvDbMt00h9z","1002","5"
"R_6ng4rvDbMt00h9z","1007","4"
"R_02PWU6CzQqGutgN","1002","3"
"R_02PWU6CzQqGutgN","1007","2"
"R_8cyV3p2nPdsJ7md","1002","4"
"R_8cyV3p2nPdsJ7md","1007","3"
"R_eCZqkXcJUkMT0Oh","1002","1"
"R_eCZqkXcJUkMT0Oh","1007","1"
"R_01kK1i7AJB68Y3b","1002","4"
"R_01kK1i7AJB68Y3b","1007","2"
"R_8JlCBvCfa0A1cRT","1002","5"
"R_8JlCBvCfa0A1cRT","1007","4"
"R_cO9BjN0GPBIv5Hf","1002","3"
"R_cO9BjN0GPBIv5Hf","1007","3"
"R_1EVcoFYtb0XFV7T","1002","2"
"R_1EVcoFYtb0XFV7T","1007","2"
"R_3l7PRq7J01BSRHT","1002","5"
"R_3l7PRq7J01BSRHT","1007","5"
"R_8ijUHRuV8D7O6EJ","1002","2"
"R_8ijUHRuV8D7O6EJ","1007","4"
"R_9n0jvFVH1ASbrbn","1002","1"
"R_9n0jvFVH1ASbrbn","1007","1"
"R_b2iPav0VVnR6UHH","1002","5"
"R_b2iPav0VVnR6UHH","1007","4"
"R_1TXpJqVS8KC11Zj","1002","3"
"R_1TXpJqVS8KC11Zj","1007","4"
"R_5aTmnBjgP6xdeDz","1002","2"
"R_5aTmnBjgP6xdeDz","1007","1"
"R_3KmciEbU4JacBtX","1002","1"
"R_3KmciEbU4JacBtX","1007","1"
"R_4UzwFVuqtlWn9bv","1002","1"
"R_4UzwFVuqtlWn9bv","1007","1"
"R_eRiCKd1Whhxfqyp","1002","1"
"R_eRiCKd1Whhxfqyp","1007","1"
"R_d5tlUDQ3HrB2Vmt","1002","3"
"R_d5tlUDQ3HrB2Vmt","1007","3"
"R_0DtCIuiRjNkCOXP","1002","2"
"R_0DtCIuiRjNkCOXP","1007","1"
"R_4HMLuFJ4usoT66x","1002","1"
"R_4HMLuFJ4usoT66x","1007","3"
"R_8uGkkjHy39cRyC1","1002","2"
"R_8uGkkjHy39cRyC1","1007","2"
"R_0lDeJ4DApyiPwCV","1002","2"
"R_0lDeJ4DApyiPwCV","1007","2"
"R_51GPcX0kZQF7xVb","1002","5"
"R_51GPcX0kZQF7xVb","1007","5"
"R_9XgKquwvYafx5lz","1002","3"
"R_9XgKquwvYafx5lz","1007","3"
"R_0Ng77WBt8jNcGoJ","1002","2"
"R_0Ng77WBt8jNcGoJ","1007","2"
"R_6hVzvlmx1YCpZjf","1002","3"
"R_6hVzvlmx1YCpZjf","1007","3"
"R_b2yL9zhjIHHyrCl","1002","2"
"R_b2yL9zhjIHHyrCl","1007","2"
"R_d6eFwQDcqautsbz","1002","5"
"R_d6eFwQDcqautsbz","1007","5"
"R_5oJ3yjNiownP4PP","1002","4"
"R_5oJ3yjNiownP4PP","1007","2"
"R_3yBxokwrFf2Cjyt","1002","4"
"R_3yBxokwrFf2Cjyt","1007","4"
"R_43cMsR751274q0Z","1002","1"
"R_43cMsR751274q0Z","1007","2"
"R_dgOhJ3eRxLepD3D","1002","2"
"R_dgOhJ3eRxLepD3D","1007","1"
"R_7ZKMLPjN8KsvtuR","1002","2"
"R_7ZKMLPjN8KsvtuR","1007","2"
"R_e40vUe8958fFakd","1002","1"
"R_e40vUe8958fFakd","1007","2"
"R_1ZZYTjYTT1AjJsN","1002","4"
"R_1ZZYTjYTT1AjJsN","1007","2"
"R_ezleVjK3du28d1z","1002","1"
"R_ezleVjK3du28d1z","1007","1"
"R_0oEfT8GXo3KVErj","1002","2"
"R_0oEfT8GXo3KVErj","1007","2"
"R_ddrcJZpb3jDuifH","1002","2"
"R_ddrcJZpb3jDuifH","1007","2"
"R_cuym5Kw6uZqXRwV","1002","2"
"R_cuym5Kw6uZqXRwV","1007","2"
"R_b9hV5eYObGbq6kB","1002","4"
"R_b9hV5eYObGbq6kB","1007","3"
"R_a4ATKSl19zndcsl","1002","1"
"R_a4ATKSl19zndcsl","1007","1"
"R_6JNQCPyh7hXMaVL","1002","1"
"R_6JNQCPyh7hXMaVL","1007","1"
"R_eQaOr1cKhxxU5ZH","1002","3"
"R_eQaOr1cKhxxU5ZH","1007","3"
"R_e9El3Y6ymGejT4p","1002","3"
"R_e9El3Y6ymGejT4p","1007","3"
"R_db3gVY28P7i59it","1002","1"
"R_db3gVY28P7i59it","1007","1"
"R_9n8fQ2F4E58XMjj","1002","3"
"R_9n8fQ2F4E58XMjj","1007","3"
"R_6DzI4LWQEFGxXxj","1002","2"
"R_6DzI4LWQEFGxXxj","1007","1"
